東京	とうきょう	[sound:pronunciation_ja_東京.mp3]	1	9.744.534	東京都	"<img src=""1_Tokio.png"">"	"<img src=""東京_zoomed.png"">"	"<img src=""japan pref.png"">"
習志野	ならしの	[sound:pronunciation_ja_習志野.ogg]	132	176.306	千葉県	"<img src=""132_Narashino.png"">"	"<img src=""習志野_zoomed.png"">"	"<img src=""japan pref.png"">"
日立	ひたち	[sound:pronunciation_ja_日立.ogg]	133	174.635	茨城県	"<img src=""133_Hitachi.png"">"	"<img src=""日立_zoomed.png"">"	"<img src=""japan pref.png"">"
出雲	いずも	[sound:pronunciation_ja_出雲.ogg]	134	172.887	島根県	"<img src=""134_Izumo-a2f8ee68ca205b2f0016425db41c477efee14544.png"">"	"<img src=""出雲_zoomed.png"">"	"<img src=""japan pref.png"">"
鎌倉	かまくら	[sound:pronunciation_ja_鎌倉.ogg]	135	172.821	神奈川県	"<img src=""135_Kamakura.png"">"	"<img src=""鎌倉_zoomed.png"">"	"<img src=""japan pref.png"">"
浦安	うらやす	[sound:pronunciation_ja_浦安.ogg]	136	171.424	千葉県	"<img src=""136_Urayasu.png"">"	"<img src=""浦安_zoomed.png"">"	"<img src=""japan pref.png"">"
苫小牧	とまこまい	[sound:pronunciation_ja_苫小牧.mp3]	137	170.234	北海道	"<img src=""137_Tomakomai.png"">"	"<img src=""苫小牧_zoomed.png"">"	"<img src=""japan pref.png"">"
西尾	にしお	[sound:pronunciation_ja_西尾.mp3]	138	169.127	愛知県	"<img src=""138_Nishio.png"">"	"<img src=""西尾_zoomed.png"">"	"<img src=""japan pref.png"">"
佐倉	さくら	[sound:pronunciation_ja_佐倉.mp3]	139	168.858	千葉県	"<img src=""139_Sakura.png"">"	"<img src=""佐倉_zoomed.png"">"	"<img src=""japan pref.png"">"
弘前	ひろさき	[sound:pronunciation_ja_弘前.mp3]	140	168.564	青森県	"<img src=""140_Hirosaki.png"">"	"<img src=""弘前_zoomed.png"">"	"<img src=""japan pref.png"">"
小山	こやま	[sound:pronunciation_ja_小山.ogg]	141	166.791	栃木県	"<img src=""141_Koyama.png"">"	"<img src=""小山_zoomed.png"">"	"<img src=""japan pref.png"">"
磐田	いわた	[sound:chrome_aMuaUCHsqG.mp3]	142	166.744	静岡県	"<img src=""142_Iwata.png"">"	"<img src=""磐田_zoomed.png"">"	"<img src=""japan pref.png"">"
帯広	おびひろ	[sound:pronunciation_ja_帯広.ogg]	143	166.690	北海道	"<img src=""143_Obihiro.png"">"	"<img src=""帯広_zoomed.png"">"	"<img src=""japan pref.png"">"
高岡	たかおか	[sound:chrome_J0EZ1Xx1JG.mp3]	144	166.513	富山県	"<img src=""144_Takaoka.png"">"	"<img src=""高岡_zoomed.png"">"	"<img src=""japan pref.png"">"
新座	にいざ	[sound:chrome_NC1REYZWTJ.mp3]	145	166.104	埼玉県	"<img src=""145_Niiza.png"">"	"<img src=""新座_zoomed.png"">"	"<img src=""japan pref.png"">"
釧路	くしろ	[sound:pronunciation_ja_釧路.ogg]	146	165.230	北海道	"<img src=""146_Kushiro.png"">"	"<img src=""釧路_zoomed.png"">"	"<img src=""japan pref.png"">"
宇部	うべ	[sound:chrome_7BtxOkSpza.mp3]	147	162.707	山口県	"<img src=""147_Ube.png"">"	"<img src=""宇部_zoomed.png"">"	"<img src=""japan pref.png"">"
秦野	はだの	[sound:pronunciation_ja_秦野.ogg]	148	162.579	神奈川県	"<img src=""148_Hatano.png"">"	"<img src=""秦野_zoomed.png"">"	"<img src=""japan pref.png"">"
都城	みやこのじょう	[sound:pronunciation_ja_都城.mp3]	149	160.736	宮崎県	"<img src=""149_Miyakonojo.png"">"	"<img src=""都城_zoomed.png"">"	"<img src=""japan pref.png"">"
松阪	まつざか	[sound:chrome_HWaLp9yFna.mp3]	150	159.231	三重県	"<img src=""150_Matsuzaka.png"">"	"<img src=""松阪_zoomed.png"">"	"<img src=""japan pref.png"">"
大垣	おおがき	[sound:pronunciation_ja_大垣.mp3]	151	158.342	岐阜県	"<img src=""151_Ogaki.png"">"	"<img src=""大垣_zoomed.png"">"	"<img src=""japan pref.png"">"
ひたちなか	ひたちなか	[sound:pronunciation_ja_ひたちなか.ogg]	152	156.664	茨城県	"<img src=""152_Hitachinaka.png"">"	"<img src=""ひたちなか_zoomed.png"">"	"<img src=""japan pref.png"">"
栃木	とちぎ	[sound:pronunciation_ja_栃木.ogg]	153	155.628	栃木県	"<img src=""153_Tochigi.png"">"	"<img src=""栃木_zoomed.png"">"	"<img src=""japan pref.png"">"
上田	うえだ	[sound:pronunciation_ja_上田.mp3]	154	154.155	長野県	"<img src=""154_Ueda.png"">"	"<img src=""上田_zoomed.png"">"	"<img src=""japan pref.png"">"
刈谷	かりや	[sound:pronunciation_ja_刈谷.mp3]	155	153.926	愛知県	"<img src=""155_Kariya.png"">"	"<img src=""刈谷_zoomed.png"">"	"<img src=""japan pref.png"">"
野田	のだ	[sound:pronunciation_ja_野田.ogg]	157	152.674	千葉県	"<img src=""157_Noda.png"">"	"<img src=""野田_zoomed.png"">"	"<img src=""japan pref.png"">"
川西	かわにし	[sound:pronunciation_ja_川西.ogg]	158	152.473	兵庫県	"<img src=""158_Kawanishi.png"">"	"<img src=""川西_zoomed.png"">"	"<img src=""japan pref.png"">"
東村山	ひがしむらやま	[sound:pronunciation_ja_東村山.ogg]	159	151.941	東京都	"<img src=""159_Higashimurayama.png"">"	"<img src=""東村山_zoomed.png"">"	"<img src=""japan pref.png"">"
今治	いまばり	[sound:chrome_uXu6Hm4egQ.mp3]	160	151.756	愛媛県	"<img src=""160_Imabari.png"">"	"<img src=""今治_zoomed.png"">"	"<img src=""japan pref.png"">"
久喜	くき	[sound:pronunciation_ja_久喜.mp3]	161	150.599	埼玉県	"<img src=""161_Kuki.png"">"	"<img src=""久喜_zoomed.png"">"	"<img src=""japan pref.png"">"
武蔵野	むさしの	[sound:pronunciation_ja_武蔵野.mp3]	162	150.102	東京都	"<img src=""162_Musashino.png"">"	"<img src=""武蔵野_zoomed.png"">"	"<img src=""japan pref.png"">"
小牧	こまき	[sound:pronunciation_ja_小牧.mp3]	163	149.033	愛知県	"<img src=""163_Komaki.png"">"	"<img src=""小牧_zoomed.png"">"	"<img src=""japan pref.png"">"
狭山	さやま	[sound:chrome_3FlN1ryT8R.mp3]	164	148.712	埼玉県	"<img src=""164_Sayama.png"">"	"<img src=""狭山_zoomed.png"">"	"<img src=""japan pref.png"">"
米子	よなご	[sound:pronunciation_ja_米子.ogg]	165	147.421	鳥取県	"<img src=""165_Yonago.png"">"	"<img src=""米子_zoomed.png"">"	"<img src=""japan pref.png"">"
多摩	たま	[sound:pronunciation_ja_多摩.mp3]	166	147.169	東京都	"<img src=""166_Tama.png"">"	"<img src=""多摩_zoomed.png"">"	"<img src=""japan pref.png"">"
入間	いるま	[sound:chrome_9qqX7jKewU.mp3]	167	145.723	埼玉県	"<img src=""167_Iruma.png"">"	"<img src=""入間_zoomed.png"">"	"<img src=""japan pref.png"">"
足利	あしかが	[sound:pronunciation_ja_足利.mp3]	168	144.796	栃木県	"<img src=""168_Ashikaga.png"">"	"<img src=""足利_zoomed.png"">"	"<img src=""japan pref.png"">"
各務原	かかみがはら	[sound:pronunciation_ja_各務原.ogg]	169	144.619	岐阜県	"<img src=""169_Kakamigahara.png"">"	"<img src=""各務原_zoomed.png"">"	"<img src=""japan pref.png"">"
草津	くさつ	[sound:pronunciation_ja_草津.ogg]	170	143.958	滋賀県	"<img src=""170_Kusatsu.png"">"	"<img src=""草津_zoomed.png"">"	"<img src=""japan pref.png"">"
守口	もりぐち	[sound:chrome_XhjHl8Hrqi.mp3]	171	143.063	大阪府	"<img src=""171_Moriguchi.png"">"	"<img src=""守口_zoomed.png"">"	"<img src=""japan pref.png"">"
沖縄	おきなわ	[sound:pronunciation_ja_沖縄.mp3]	172	142.840	沖縄県	"<img src=""172_Okinawa.png"">"	"<img src=""沖縄_zoomed.png"">"	"<img src=""japan pref.png"">"
三郷	みさと	[sound:anki_hVDKX8f6zU.mp3]	173	142.177	埼玉県	"<img src=""173_Misato.png"">"	"<img src=""三郷_zoomed.png"">"	"<img src=""japan pref.png"">"
土浦	つちうら	[sound:pronunciation_ja_土浦.ogg]	174	142.160	茨城県	"<img src=""174_Uchiura.png"">"	"<img src=""土浦_zoomed.png"">"	"<img src=""japan pref.png"">"
藤枝	ふじえだ	[sound:chrome_jfUHEArqkI.mp3]	175	141.385	静岡県	"<img src=""175_Fujieda.png"">"	"<img src=""藤枝_zoomed.png"">"	"<img src=""japan pref.png"">"
深谷	ふかや	[sound:pronunciation_ja_深谷.ogg]	176	141.336	埼玉県	"<img src=""176_Fukaya.png"">"	"<img src=""深谷_zoomed.png"">"	"<img src=""japan pref.png"">"
朝霞	あさか	[sound:pronunciation_ja_朝霞.ogg]	177	141.036	埼玉県	"<img src=""177_Asaka.png"">"	"<img src=""朝霞_zoomed.png"">"	"<img src=""japan pref.png"">"
戸田	とだ	[sound:pronunciation_ja_戸田.mp3]	178	140.868	埼玉県	"<img src=""178_Toda.png"">"	"<img src=""戸田_zoomed.png"">"	"<img src=""japan pref.png"">"
石巻	いしのまき	[sound:pronunciation_ja_石巻.ogg]	179	140.237	宮城県	"<img src=""179_Ishinomaki.png"">"	"<img src=""石巻_zoomed.png"">"	"<img src=""japan pref.png"">"
古河	ふるかわ	[sound:pronunciation_ja_古河.ogg]	180	139.396	茨城県	"<img src=""180_Furukawa.png"">"	"<img src=""古河_zoomed.png"">"	"<img src=""japan pref.png"">"
桑名	くわな	[sound:pronunciation_ja_桑名.mp3]	181	138.671	三重県	"<img src=""181_Kuwana.png"">"	"<img src=""桑名_zoomed.png"">"	"<img src=""japan pref.png"">"
周南	しゅうなん	[sound:chrome_s9UIaPFvBD.mp3]	182	137.607	山口県	"<img src=""182_Shunan.png"">"	"<img src=""周南_zoomed.png"">"	"<img src=""japan pref.png"">"
箕面	みのお	[sound:pronunciation_ja_箕面.ogg]	183	136.954	大阪府	"<img src=""183_Mino.png"">"	"<img src=""箕面_zoomed.png"">"	"<img src=""japan pref.png"">"
焼津	やいづ	[sound:pronunciation_ja_焼津.mp3]	184	136.891	静岡県	"<img src=""184_Yaizu.png"">"	"<img src=""焼津_zoomed.png"">"	"<img src=""japan pref.png"">"
海老名	えびな	[sound:pronunciation_ja_海老名.ogg]	185	136.581	神奈川県	"<img src=""185_Ebina.png"">"	"<img src=""海老名_zoomed.png"">"	"<img src=""japan pref.png"">"
木更津	きさらづ	[sound:pronunciation_ja_木更津.mp3]	186	136.224	千葉県	"<img src=""186_Kisarazu.png"">"	"<img src=""木更津_zoomed.png"">"	"<img src=""japan pref.png"">"
稲沢	いなざわ	[sound:chrome_QxrNey4B44.mp3]	187	134.738	愛知県	"<img src=""187_Inazawa.png"">"	"<img src=""稲沢_zoomed.png"">"	"<img src=""japan pref.png"">"
諫早	いさはや	[sound:chrome_y15bCXiims.mp3]	188	133.957	長崎県	"<img src=""188_Isahaya.png"">"	"<img src=""諫早_zoomed.png"">"	"<img src=""japan pref.png"">"
青梅	おうめ	[sound:chrome_eLiRdVz3q6.mp3]	189	133.587	東京都	"<img src=""189_Ome.png"">"	"<img src=""青梅_zoomed.png"">"	"<img src=""japan pref.png"">"
成田	なりた	[sound:pronunciation_ja_成田.mp3]	190	132.998	千葉県	"<img src=""190_Narita.png"">"	"<img src=""成田_zoomed.png"">"	"<img src=""japan pref.png"">"
座間	ざま	[sound:pronunciation_ja_座間.ogg]	191	132.180	神奈川県	"<img src=""191_Zama.png"">"	"<img src=""座間_zoomed.png"">"	"<img src=""japan pref.png"">"
尾道	おのみち	[sound:pronunciation_ja_尾道.ogg]	192	131.243	広島県	"<img src=""192_Onomichi.png"">"	"<img src=""尾道_zoomed.png"">"	"<img src=""japan pref.png"">"
我孫子	あびこ	[sound:pronunciation_ja_我孫子.mp3]	193	130.590	千葉県	"<img src=""193_Abiko.png"">"	"<img src=""我孫子_zoomed.png"">"	"<img src=""japan pref.png"">"
国分寺	こくぶんじ	[sound:pronunciation_ja_国分寺.mp3]	194	129.353	東京都	"<img src=""194_Kokubunji.png"">"	"<img src=""国分寺_zoomed.png"">"	"<img src=""japan pref.png"">"
岩国	いわくに	[sound:pronunciation_ja_岩国.ogg]	195	129.226	山口県	"<img src=""195_Iwakuni.png"">"	"<img src=""岩国_zoomed.png"">"	"<img src=""japan pref.png"">"
富士宮	ふじのみや	[sound:pronunciation_ja_富士宮.ogg]	196	128.147	静岡県	"<img src=""196_Fujinomiya.png"">"	"<img src=""富士宮_zoomed.png"">"	"<img src=""japan pref.png"">"
瀬戸	せと	[sound:pronunciation_ja_瀬戸.mp3]	197	127.869	愛知県	"<img src=""197_Seto.png"">"	"<img src=""瀬戸_zoomed.png"">"	"<img src=""japan pref.png"">"
大崎	おおさき	[sound:pronunciation_ja_大崎.ogg]	198	127.381	宮城県	"<img src=""198_Osaki.png"">"	"<img src=""大崎_zoomed.png"">"	"<img src=""japan pref.png"">"
飯塚	いいづか	[sound:pronunciation_ja_飯塚.mp3]	199	126.486	福岡県	"<img src=""199_Iizuka.png"">"	"<img src=""飯塚_zoomed.png"">"	"<img src=""japan pref.png"">"
小金井	こがねい	[sound:pronunciation_ja_小金井.mp3]	200	126.253	東京都	"<img src=""200_Koganei.png"">"	"<img src=""小金井_zoomed.png"">"	"<img src=""japan pref.png"">"
うるま	うるま	[sound:chrome_qtOjgSReWh.mp3]	201	125.406	沖縄県	"<img src=""201_Uruma.png"">"	"<img src=""うるま_zoomed.png"">"	"<img src=""japan pref.png"">"
霧島	きりしま	[sound:pronunciation_ja_霧島.ogg]	202	123.205	鹿児島県	"<img src=""202_Kirishima.png"">"	"<img src=""霧島_zoomed.png"">"	"<img src=""japan pref.png"">"
八代	やつしろ	[sound:chrome_7FIdvDQYCE.mp3]	203	123.146	熊本県	"<img src=""203_Yatsushiro.png"">"	"<img src=""八代_zoomed.png"">"	"<img src=""japan pref.png"">"
伊勢	いせ	[sound:pronunciation_ja_伊勢.ogg]	204	122.855	三重県	"<img src=""204_Ise.png"">"	"<img src=""伊勢_zoomed.png"">"	"<img src=""japan pref.png"">"
鶴岡	つるおか	[sound:pronunciation_ja_鶴岡.ogg]	205	122.454	山形県	"<img src=""205_Tsuruoka.png"">"	"<img src=""鶴岡_zoomed.png"">"	"<img src=""japan pref.png"">"
江別	えべつ	[sound:pronunciation_ja_江別.ogg]	206	121.145	北海道	"<img src=""206_Ebetsu.png"">"	"<img src=""江別_zoomed.png"">"	"<img src=""japan pref.png"">"
橿原	かしはら	[sound:chrome_uBN4whExUv.mp3]	207	120.972	奈良県	"<img src=""207_Kashihara.png"">"	"<img src=""橿原_zoomed.png"">"	"<img src=""japan pref.png"">"
門真	かどま	[sound:chrome_RHtawq4Qwg.mp3]	208	119.807	大阪府	"<img src=""208_Kadoma.png"">"	"<img src=""門真_zoomed.png"">"	"<img src=""japan pref.png"">"
大東	だいとう	[sound:chrome_EkEv9CnxXj.mp3]	209	119.184	大阪府	"<img src=""209_Daito.png"">"	"<img src=""大東_zoomed.png"">"	"<img src=""japan pref.png"">"
延岡	のべおか	[sound:pronunciation_ja_延岡.ogg]	210	118.450	宮崎県	"<img src=""210_Nobeoka.png"">"	"<img src=""延岡_zoomed.png"">"	"<img src=""japan pref.png"">"
半田	はんだ	[sound:pronunciation_ja_半田.mp3]	211	117.925	愛知県	"<img src=""211_Handa.png"">"	"<img src=""半田_zoomed.png"">"	"<img src=""japan pref.png"">"
松原	まつばら	[sound:pronunciation_ja_松原.mp3]	212	117.611	大阪府	"<img src=""212_Matsubara.png"">"	"<img src=""松原_zoomed.png"">"	"<img src=""japan pref.png"">"
会津若松	あいづわかまつ	[sound:pronunciation_ja_会津若松.ogg]	213	117.433	福島県	"<img src=""213_Aizuwakamatsu.png"">"	"<img src=""会津若松_zoomed.png"">"	"<img src=""japan pref.png"">"
唐津	からつ	[sound:pronunciation_ja_唐津.mp3]	214	117.431	佐賀県	"<img src=""214_Karatsu.png"">"	"<img src=""唐津_zoomed.png"">"	"<img src=""japan pref.png"">"
生駒	いこま	[sound:pronunciation_ja_生駒.ogg]	215	116.951	奈良県	"<img src=""215_Ikoma.png"">"	"<img src=""生駒_zoomed.png"">"	"<img src=""japan pref.png"">"
鴻巣	こうのす	[sound:pronunciation_ja_鴻巣.mp3]	216	116.864	埼玉県	"<img src=""216_Konosu.png"">"	"<img src=""鴻巣_zoomed.png"">"	"<img src=""japan pref.png"">"
佐野	さの	[sound:pronunciation_ja_佐野.ogg]	217	116.220	栃木県	"<img src=""217_Sano.png"">"	"<img src=""佐野_zoomed.png"">"	"<img src=""japan pref.png"">"
新居浜	にいはま	[sound:chrome_Q4o1zbcgNx.mp3]	218	116.005	愛媛県	"<img src=""218_Niihama.png"">"	"<img src=""新居浜_zoomed.png"">"	"<img src=""japan pref.png"">"
浦添	うらぞえ	[sound:chrome_nAfVvw4TRF.mp3]	219	115.741	沖縄県	"<img src=""219_Urazoe.png"">"	"<img src=""浦添_zoomed.png"">"	"<img src=""japan pref.png"">"
北見	きたみ	[sound:pronunciation_ja_北見.ogg]	220	115.608	北海道	"<img src=""220_Kitami.png"">"	"<img src=""北見_zoomed.png"">"	"<img src=""japan pref.png"">"
別府	べっぷ	[sound:pronunciation_ja_別府.ogg]	221	115.416	大分県	"<img src=""221_Beppo.png"">"	"<img src=""別府_zoomed.png"">"	"<img src=""japan pref.png"">"
那須塩原	なすしおばら	[sound:pronunciation_ja_那須塩原.mp3]	222	115.282	栃木県	"<img src=""222_Nasushiobara.png"">"	"<img src=""那須塩原_zoomed.png"">"	"<img src=""japan pref.png"">"
東久留米	ひがしくるめ	[sound:pronunciation_ja_東久留米.mp3]	223	115.227	東京都	"<img src=""223_Higashikurume.png"">"	"<img src=""東久留米_zoomed.png"">"	"<img src=""japan pref.png"">"
掛川	かけがわ	[sound:pronunciation_ja_掛川.mp3]	224	114.989	静岡県	"<img src=""224_Kakegawa.png"">"	"<img src=""掛川_zoomed.png"">"	"<img src=""japan pref.png"">"
廿日市	はつかいち	[sound:pronunciation_ja_廿日市.ogg]	225	114.253	広島県	"<img src=""225_Hatsukaichi.png"">"	"<img src=""廿日市_zoomed.png"">"	"<img src=""japan pref.png"">"
昭島	あきしま	[sound:pronunciation_ja_昭島.mp3]	226	114.053	東京都	"<img src=""226_Akishima.png"">"	"<img src=""昭島_zoomed.png"">"	"<img src=""japan pref.png"">"
防府	ほうふ	[sound:chrome_aJ4T8CgmGV.mp3]	227	114.038	山口県	"<img src=""227_Hofu.png"">"	"<img src=""防府_zoomed.png"">"	"<img src=""japan pref.png"">"
東海	とうかい	[sound:pronunciation_ja_東海.ogg]	228	113.838	愛知県	"<img src=""228_Tokai.png"">"	"<img src=""東海_zoomed.png"">"	"<img src=""japan pref.png"">"
長浜	ながはま	[sound:chrome_HFU5r7zNfE.mp3]	229	113.719	滋賀県	"<img src=""229_Nagahama.png"">"	"<img src=""長浜_zoomed.png"">"	"<img src=""japan pref.png"">"
彦根	ひこね	[sound:pronunciation_ja_彦根.ogg]	230	113.693	滋賀県	"<img src=""230_Hikone.png"">"	"<img src=""彦根_zoomed.png"">"	"<img src=""japan pref.png"">"
ふじみ野	ふじみの	[sound:chrome_BYC6YNd0T8.mp3]	231	113.640	埼玉県	"<img src=""231_Fujimino.png"">"	"<img src=""ふじみ野_zoomed.png"">"	"<img src=""japan pref.png"">"
奥州	おうしゅう	[sound:pronunciation_ja_奥州.ogg]	232	113.027	岩手県	"<img src=""232_Oshu.png"">"	"<img src=""奥州_zoomed.png"">"	"<img src=""japan pref.png"">"
東近江	ひがしおうみ	[sound:chrome_fiI3AW8o84.mp3]	233	112.872	滋賀県	"<img src=""233_Higashiomi.png"">"	"<img src=""東近江_zoomed.png"">"	"<img src=""japan pref.png"">"
一関	いちのぜき	[sound:pronunciation_ja_一関.ogg]	234	111.970	岩手県	"<img src=""234_Ichinozeki.png"">"	"<img src=""一関_zoomed.png"">"	"<img src=""japan pref.png"">"
富士見	ふじみ	[sound:chrome_WhSu4gx8nQ.mp3]	235	111.881	埼玉県	"<img src=""235_Fujimi.png"">"	"<img src=""富士見_zoomed.png"">"	"<img src=""japan pref.png"">"
加須	かぞ	[sound:pronunciation_ja_加須.mp3]	236	111.702	埼玉県	"<img src=""236_Kazo.png"">"	"<img src=""加須_zoomed.png"">"	"<img src=""japan pref.png"">"
小樽	おたる	[sound:pronunciation_ja_小樽.mp3]	237	111.422	北海道	"<img src=""237_Otaru.png"">"	"<img src=""小樽_zoomed.png"">"	"<img src=""japan pref.png"">"
大牟田	おおむた	[sound:pronunciation_ja_大牟田.mp3]	238	111.379	福岡県	"<img src=""238_Omuta.png"">"	"<img src=""大牟田_zoomed.png"">"	"<img src=""japan pref.png"">"
春日	かすが	[sound:pronunciation_ja_春日.mp3]	239	111.097	福岡県	"<img src=""239_Kasuga.png"">"	"<img src=""春日_zoomed.png"">"	"<img src=""japan pref.png"">"
白山	はくさん	[sound:pronunciation_ja_白山.mp3]	240	110.497	石川県	"<img src=""240_Hakusan.png"">"	"<img src=""白山_zoomed.png"">"	"<img src=""japan pref.png"">"
鎌ケ谷	かまがや	[sound:chrome_5U5vFagAGD.mp3]	241	109.989	千葉県	"<img src=""241_Kamagaya.png"">"	"<img src=""鎌ケ谷_zoomed.png"">"	"<img src=""japan pref.png"">"
丸亀	まるがめ	[sound:chrome_NATEbEyCPI.mp3]	242	109.589	香川県	"<img src=""242_Marugame.png"">"	"<img src=""丸亀_zoomed.png"">"	"<img src=""japan pref.png"">"
三田	みた	[sound:pronunciation_ja_三田.ogg]	243	109.324	兵庫県	"<img src=""243_Mita.png"">"	"<img src=""三田_zoomed.png"">"	"<img src=""japan pref.png"">"
羽曳野	はびきの	[sound:chrome_nGf8l8m9UI.mp3]	244	108.872	大阪府	"<img src=""244_Habikino.png"">"	"<img src=""羽曳野_zoomed.png"">"	"<img src=""japan pref.png"">"
富田林	とんだばやし	[sound:chrome_zbJIdXgDCJ.mp3]	245	108.768	大阪府	"<img src=""245_Tondabayashi.png"">"	"<img src=""富田林_zoomed.png"">"	"<img src=""japan pref.png"">"
三島	みしま	[sound:pronunciation_ja_三島.ogg]	246	107.851	静岡県	"<img src=""246_Mishima.png"">"	"<img src=""三島_zoomed.png"">"	"<img src=""japan pref.png"">"
多治見	たじみ	[sound:pronunciation_ja_多治見.mp3]	247	106.810	岐阜県	"<img src=""247_Tajimi.png"">"	"<img src=""多治見_zoomed.png"">"	"<img src=""japan pref.png"">"
桐生	きりゅう	[sound:pronunciation_ja_桐生.ogg]	248	106.524	群馬県	"<img src=""248_Kiryu.png"">"	"<img src=""桐生_zoomed.png"">"	"<img src=""japan pref.png"">"
小松	こまつ	[sound:pronunciation_ja_小松.mp3]	249	106.292	石川県	"<img src=""249_Komatsu.png"">"	"<img src=""小松_zoomed.png"">"	"<img src=""japan pref.png"">"
池田	いけだ	[sound:pronunciation_ja_池田.ogg]	250	105.017	大阪府	"<img src=""250_Ikeda.png"">"	"<img src=""池田_zoomed.png"">"	"<img src=""japan pref.png"">"
西条	さいじょう	[sound:chrome_ewUsZGWoCH.mp3]	251	104.879	愛媛県	"<img src=""251_Saijo.png"">"	"<img src=""西条_zoomed.png"">"	"<img src=""japan pref.png"">"
取手	とりで	[sound:pronunciation_ja_取手.ogg]	252	104.545	茨城県	"<img src=""252_Toride.png"">"	"<img src=""取手_zoomed.png"">"	"<img src=""japan pref.png"">"
筑紫野	ちくしの	[sound:chrome_ag16sTM2IJ.mp3]	253	103.374	福岡県	"<img src=""253_Chikushino.png"">"	"<img src=""筑紫野_zoomed.png"">"	"<img src=""japan pref.png"">"
印西	いんざい	[sound:chrome_5zI3sggDJh.mp3]	254	102.651	千葉県	"<img src=""254_Inzai.png"">"	"<img src=""印西_zoomed.png"">"	"<img src=""japan pref.png"">"
大野城	おおのじょう	[sound:chrome_LkR73MFAnt.mp3]	255	102.172	福岡県	"<img src=""255_Onojo.png"">"	"<img src=""大野城_zoomed.png"">"	"<img src=""japan pref.png"">"
伊勢原	いせはら	[sound:chrome_zpJqAWPQe2.mp3]	256	101.839	神奈川県	"<img src=""256_Isehara.png"">"	"<img src=""伊勢原_zoomed.png"">"	"<img src=""japan pref.png"">"
河内長野	かわちながの	[sound:chrome_k5Lx0KS9sX.mp3]	257	101.764	大阪府	"<img src=""257_Kawachinagano.png"">"	"<img src=""河内長野_zoomed.png"">"	"<img src=""japan pref.png"">"
鹿屋	かのや	[sound:chrome_0oVzcY2P4A.mp3]	258	101.204	鹿児島県	"<img src=""258_Kanoya.png"">"	"<img src=""鹿屋_zoomed.png"">"	"<img src=""japan pref.png"">"
筑西	ちくせい	[sound:pronunciation_ja_筑西.ogg]	259	100.819	茨城県	"<img src=""259_Chikusei.png"">"	"<img src=""筑西_zoomed.png"">"	"<img src=""japan pref.png"">"
酒田	さかた	[sound:pronunciation_ja_酒田.ogg]	260	100.320	山形県	"<img src=""260_Sakata.png"">"	"<img src=""酒田_zoomed.png"">"	"<img src=""japan pref.png"">"
坂戸	さかど	[sound:pronunciation_ja_坂戸.mp3]	261	100.300	埼玉県	"<img src=""261_Sakado.png"">"	"<img src=""坂戸_zoomed.png"">"	"<img src=""japan pref.png"">"
宜野湾	ぎのわん	[sound:chrome_EmUd7VePX8.mp3]	262	100.192	沖縄県	"<img src=""262_Ginowan.png"">"	"<img src=""宜野湾_zoomed.png"">"	"<img src=""japan pref.png"">"
泉佐野	いずみさの	[sound:chrome_bh1Bxeccek.mp3]	263	100.182	大阪府	"<img src=""263_Izumisano.png"">"	"<img src=""泉佐野_zoomed.png"">"	"<img src=""japan pref.png"">"
可児	かに	[sound:chrome_FuHCvfMSRZ.mp3]	264	100.037	岐阜県	"<img src=""264_Kani.png"">"	"<img src=""可児_zoomed.png"">"	"<img src=""japan pref.png"">"
